3	3	3	10	10	10	3	3	3	3	3	12	12	12	12	12	12	12	12	12	
3	3	3	10	10	10	3	3	3	3	3	12	12	12	12	12	12	12	12	12	
3	3	3	10	10	10	3	3	3	3	3	12	12	12	12	12	12	12	12	12	
3	3	3	10	10	10	3	3	3	3	3	7	12	12	12	12	12	12	12	12	
3	3	3	10	10	10	3	3	3	3	3	3	7	12	12	12	12	12	12	12	
3	3	3	10	10	10	3	3	3	3	3	3	3	7	12	12	12	12	12	12	
3	3	3	10	10	10	3	3	3	3	3	3	3	3	7	12	12	12	12	12	
3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	7	12	12	12	12	
3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	7	27	27	27	
3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	3	3	3	3	
3	3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	3	3	3	
3	3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	3	3	3	
3	3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	3	3	3	
0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	3	3	3	3	10	10	10	3	3	0	0	0	0	0	0	0	0	0	0	
3	3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	3	3	3	
3	3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	3	3	3	
3	3	3	3	3	10	10	10	10	10	3	3	3	3	3	3	3	3	3	3	
3	3	3	3	3	10	10	10	10	10	3	3	3	3	3	3	3	3	3	3	
3	3	3	3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	3	
3	3	3	3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	3	
3	3	3	3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	3	
3	3	3	3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	3	
3	3	3	3	3	3	3	10	10	10	10	10	10	3	3	3	3	3	3	3	
3	3	3	3	3	3	3	10	10	10	10	10	10	3	3	3	3	3	3	3	
3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10	10	
3	3	3	3	3	3	3	3	3	3	10	10	10	10	10	10	10	10	10	10	
3	3	3	3	3	3	3	3	3	3	10	10	10	3	3	3	3	3	3	3	
3	3	3	3	3	3	3	3	3	3	10	10	10	3	3	3	3	3	3	3	
3	3	3	3	3	3	3	3	3	3	10	10	10	3	3	3	3	3	3	3	
3	3	3	3	3	3	3	3	3	3	10	10	10	3	3	3	3	3	3	3	
10	10	10	10	10	10	10	10	10	10	10	10	10	3	3	3	3	3	3	3	
10	10	10	10	10	10	10	10	10	10	10	10	10	3	3	3	3	3	3	3	
3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	3	3	3	3	
3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	3	3	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	3	0	0	0	0	0	3	0	
3	3	3	3	10	10	10	3	3	3	3	3	0	0	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	0	0	0	3	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	0	0	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	0	0	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	3	0	0	0	0	3	3	3	
3	3	3	3	10	10	10	3	3	3	3	3	3	0	0	0	0	3	3	3	
3	3	3	3	10	10	10	3	3	3	3	3	3	3	0	0	0	0	3	3	
3	3	3	3	10	10	10	3	3	3	3	3	3	3	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	3	3	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	3	3	0	3	3	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	3	0	0	3	3	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	0	0	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	0	0	0	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	0	0	0	0	0	0	0	3	3	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	3	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	0	0	0	0	0	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	0	0	0	3	3	0	0	0	3	0	
3	3	3	3	10	10	10	3	3	3	3	0	0	3	3	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	0	0	0	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	0	0	0	0	0	0	3	3	0	
3	3	3	3	10	10	10	3	3	3	3	3	0	0	0	0	0	3	3	0	
3	3	3	3	10	10	10	3	3	3	3	3	0	0	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	0	0	0	3	3	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	3	0	0	3	3	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	3	0	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	3	3	0	0	0	0	0	0	
3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	3	3	3	3	
3	3	3	3	10	10	10	3	3	3	3	3	3	3	3	3	3	3	3	3	
5	5	5	5	5	5	5	5	5	5	28	3	3	3	3	12	3	3	3	3	
12	12	12	12	12	12	12	12	12	12	12	28	3	3	3	3	3	3	6	5	
12	12	12	12	12	12	12	12	12	12	12	12	28	3	3	3	3	6	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	28	3	3	6	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
